1995	2	CAMILLE	7333
1995	2	MARINE	6637
1996	1	THOMAS	9386
1996	1	ALEXANDRE	8866
1996	1	NICOLAS	8846
1996	1	MAXIME	7766
1996	1	DYLAN	6910
1996	2	MANON	7614
1996	2	LAURA	7422
1996	2	MARIE	7422
1996	2	CAMILLE	7231
1996	2	MARINE	6223
1997	1	THOMAS	9592
1997	1	ALEXANDRE	8193
1997	1	NICOLAS	7741
1997	1	MAXIME	7500
1997	1	QUENTIN	7190
1997	2	LÉA	7498
1997	2	MANON	7382
1997	2	CAMILLE	7019
1997	2	MARIE	6773
1997	2	CHLOÉ	6513
1998	1	THOMAS	9414
1998	1	ALEXANDRE	7512
1998	1	QUENTIN	7501
1998	1	MAXIME	7197
1998	1	NICOLAS	7181
1998	2	LÉA	8142
1998	2	MANON	7634
1998	2	CAMILLE	7461
1998	2	MARIE	6854
1998	2	CHLOÉ	6126
1999	1	THOMAS	9407
1999	1	LUCAS	8038
1999	1	MAXIME	7011
1999	1	HUGO	6999
1999	1	ALEXANDRE	6950
1999	2	LÉA	9647
1999	2	MANON	7476
1999	2	CAMILLE	7192
1999	2	MARIE	6311
1999	2	CHLOÉ	6131
2000	1	THOMAS	10452
2000	1	LUCAS	8304
2000	1	THÉO	7962
2000	1	HUGO	7695
2000	1	MAXIME	6827
2000	2	LÉA	10657
2000	2	MANON	7852
2000	2	CAMILLE	7355
2000	2	CHLOÉ	7188
2000	2	EMMA	6852
2001	1	THOMAS	10106
2001	1	LUCAS	9038
2001	1	THÉO	8858
2001	1	HUGO	7050
2001	1	MAXIME	6596
2001	2	LÉA	10709
2001	2	MANON	7579
2001	2	CHLOÉ	7025
2001	2	CAMILLE	6576
2001	2	EMMA	6382
2002	1	LUCAS	9318
2002	1	THÉO	8692
2002	1	THOMAS	8158
2002	1	HUGO	7247
2002	1	MAXIME	6040
2002	2	LÉA	9733
2002	2	MANON	7562
2002	2	EMMA	6518
2002	2	CHLOÉ	6098
2002	2	CAMILLE	5823
2003	1	LUCAS	8287
2003	1	THÉO	7859
2003	1	HUGO	7386
2003	1	THOMAS	6853
2003	1	ENZO	6743
2003	2	LÉA	8961
2003	2	MANON	6911
2003	2	EMMA	6221
2003	2	CHLOÉ	5792
2003	2	CAMILLE	5355
2004	1	ENZO	7960
2004	1	LUCAS	6819
2004	1	THÉO	6491
2004	1	THOMAS	6455
2004	1	HUGO	6147
2004	2	LÉA	7386
2004	2	EMMA	6628
2004	2	MANON	6279
2004	2	CHLOÉ	5435
2004	2	CLARA	5364
2005	1	ENZO	8852
2005	1	LUCAS	6813
2005	1	MATHIS	5776
2005	1	THOMAS	5657
2005	1	HUGO	5573
2005	2	EMMA	7090
2005	2	LÉA	6638
2005	2	CLARA	6032
2005	2	MANON	5919
2005	2	CHLOÉ	5266
2006	1	ENZO	8325
2006	1	LUCAS	7190
2006	1	MATHIS	6174
2006	1	NATHAN	6044
2006	1	THOMAS	5304
2006	2	EMMA	7095
2006	2	LÉA	6503
2006	2	CLARA	6043
2006	2	MANON	5570
2006	2	CHLOÉ	5196
2007	1	ENZO	7491
2007	1	LUCAS	7446
2007	1	NATHAN	6622
2007	1	MATHIS	5837
2007	1	LOUIS	4835
2007	2	EMMA	6736
2007	2	LÉA	5829
2007	2	CLARA	5205
2007	2	CHLOÉ	5142
2007	2	MANON	5053
2008	1	LUCAS	7069
2008	1	ENZO	6979
2008	1	NATHAN	6437
2008	1	MATHIS	5646
2008	1	LOUIS	5054
2008	2	EMMA	6767
2008	2	LÉA	5749
2008	2	JADE	5468
2008	2	MANON	5350
2008	2	CHLOÉ	5068
2009	1	LUCAS	7479
2009	1	NATHAN	7003
2009	1	ENZO	6492
2009	1	LOUIS	4855
2009	1	MATHIS	4646
2009	2	EMMA	6589
2009	2	JADE	5503
2009	2	LÉA	5291
2009	2	CHLOÉ	5023
2009	2	MANON	4939
2010	1	NATHAN	7033
2010	1	LUCAS	6923
2010	1	ENZO	5949
2010	1	LOUIS	4808
2010	1	HUGO	4656
2010	2	EMMA	6400
2010	2	MANON	5042
2010	2	LOLA	4900
2010	2	JADE	4843
2010	2	CAMILLE	4157
2011	1	LUCAS	6101
2011	1	NATHAN	5975
2011	1	ENZO	5410
2011	1	GABRIEL	4856
2011	1	LOUIS	4642
2011	2	EMMA	5924
2011	2	MANON	4833
2011	2	JADE	4620
2011	2	LOLA	4406
2011	2	CAMILLE	3895
2012	1	LUCAS	5730
2012	1	NATHAN	5425
2012	1	LOUIS	5046
2012	1	GABRIEL	5018
2012	1	ETHAN	4798
2012	2	EMMA	5187
2012	2	LOUISE	4443
2012	2	MANON	4340
2012	2	JADE	4160
2012	2	CHLOÉ	4157
2013	1	LUCAS	5659
2013	1	HUGO	5399
2013	1	LOUIS	5287
2013	1	GABRIEL	5191
2013	1	ETHAN	4734
2013	2	EMMA	4796
2013	2	LOUISE	4480
2013	2	CHLOÉ	4314
2013	2	JADE	4228
2013	2	MANON	3993
2014	1	LUCAS	5471
2014	1	GABRIEL	5360
2014	1	LOUIS	4982
2014	1	HUGO	4898
2014	1	JULES	4679
2014	2	JADE	4696
2014	2	LOUISE	4636
2014	2	EMMA	4500
2014	2	CHLOÉ	3867
2014	2	MANON	3822
2015	1	GABRIEL	5651
2015	1	JULES	5153
2015	1	LUCAS	5018
2015	1	LOUIS	4748
2015	1	ADAM	4530
2015	2	LOUISE	4544
2015	2	EMMA	4406
2015	2	JADE	4303
2015	2	CHLOÉ	3604
2015	2	MANON	3530
2016	1	GABRIEL	5876
2016	1	JULES	5033
2016	1	ADAM	4656
2016	1	LUCAS	4587
2016	1	LOUIS	4571
2016	2	EMMA	4723
2016	2	LOUISE	4174
2016	2	JADE	4146
2016	2	ALICE	3484
2016	2	CHLOÉ	3327
2017	1	GABRIEL	5442
2017	1	LOUIS	4405
2017	1	RAPHAËL	4203
2017	1	JULES	4182
2017	1	ADAM	4168
2017	2	EMMA	4816
2017	2	LOUISE	4040
2017	2	JADE	4033
2017	2	ALICE	3377
2017	2	CHLOÉ	3152
2018	1	GABRIEL	5424
2018	1	RAPHAËL	4605
2018	1	LÉO	4451
2018	1	LOUIS	4410
2018	1	LUCAS	3979
2018	2	EMMA	4372
2018	2	JADE	3973
2018	2	LOUISE	3767
2018	2	ALICE	3308
2018	2	CHLOÉ	3127
2019	1	GABRIEL	4987
2019	1	LÉO	4655
2019	1	RAPHAËL	4468
2019	1	ARTHUR	4003
2019	1	LOUIS	3944
2019	2	EMMA	3954
2019	2	JADE	3818
2019	2	LOUISE	3749
2019	2	ALICE	3290
2019	2	LINA	2957
2020	1	LÉO	4498
2020	1	GABRIEL	4413
2020	1	RAPHAËL	3976
2020	1	ARTHUR	3801
2020	1	LOUIS	3789
2020	2	JADE	3816
2020	2	LOUISE	3808
2020	2	EMMA	3483
2020	2	ALICE	2973
2020	2	AMBRE	2737
2021	1	GABRIEL	4972
2021	1	LÉO	4362
2021	1	RAPHAËL	3961
2021	1	LOUIS	3708
2021	1	ARTHUR	3592
2021	2	JADE	3796
2021	2	LOUISE	3759
2021	2	EMMA	3197
2021	2	AMBRE	3008
2021	2	ALICE	2757
2022	1	GABRIEL	4885
2022	1	LÉO	4078
2022	1	RAPHAËL	3794
2022	1	MAËL	3570
2022	1	LOUIS	3555
2022	2	JADE	3418
2022	2	LOUISE	3408
2022	2	AMBRE	3376
2022	2	ALBA	3272
2022	2	EMMA	3156
